date,sales_rep_id,customer_id,deal_value,pipeline_stage
2022-10-22,REP-246,CUST-73656,93509.53,Negotiation
2022-05-19,REP-512,CUST-22812,77838.82,Closed Won
2022-03-22,REP-500,CUST-95013,89326.44,Negotiation
2023-04-20,REP-437,CUST-26964,13613.78,Qualification
2022-11-03,REP-385,CUST-23014,42057.25,Qualification
2022-08-23,REP-578,CUST-36959,39781.94,Closed Lost
2022-10-08,REP-398,CUST-54455,58962.96,Prospecting
2022-10-11,REP-471,CUST-73881,54143.36,Qualification
2023-01-08,REP-510,CUST-40450,99110.31,Closed Lost
2022-10-30,REP-576,CUST-94537,18610.45,Closed Lost
2022-01-14,REP-602,CUST-93550,85694.49,Qualification
2022-04-21,REP-570,CUST-57174,7140.94,Closed Lost
2022-01-14,REP-554,CUST-97893,94194.15,Closed Lost
2023-04-10,REP-916,CUST-27863,14516.03,Closed Lost
2023-01-14,REP-746,CUST-57637,59306.65,Closed Lost
2022-06-18,REP-562,CUST-95753,25783.25,Prospecting
2022-10-17,REP-781,CUST-83479,40946.62,Negotiation
2022-10-01,REP-843,CUST-54601,62349.13,Qualification
2022-10-05,REP-623,CUST-41042,39172.4,Closed Lost
2022-10-17,REP-394,CUST-46092,64916.66,Negotiation
2023-04-01,REP-541,CUST-91117,44262.99,Negotiation
2022-09-02,REP-715,CUST-17070,16946.03,Negotiation
2022-09-15,REP-491,CUST-39276,91984.3,Qualification
2022-02-04,REP-442,CUST-32581,86778.7,Proposal
2022-08-06,REP-630,CUST-35351,30846.99,Qualification
2023-02-12,REP-315,CUST-25530,37074.06,Qualification
2022-09-03,REP-653,CUST-31047,1777.41,Proposal
2022-08-22,REP-808,CUST-39323,6754.71,Proposal
2023-02-27,REP-109,CUST-32244,11733.0,Qualification
2023-02-01,REP-635,CUST-86320,20088.84,Proposal
2023-03-05,REP-140,CUST-95582,30262.34,Negotiation
2022-03-18,REP-594,CUST-78990,36537.62,Closed Won
2022-04-16,REP-457,CUST-97322,94204.37,Proposal
2022-05-09,REP-316,CUST-11855,16649.64,Closed Won
2022-08-25,REP-927,CUST-68352,31733.11,Proposal
2022-12-03,REP-836,CUST-99424,49852.2,Qualification
2022-03-16,REP-421,CUST-50205,38119.91,Closed Lost
2022-06-09,REP-537,CUST-84988,38512.28,Negotiation
2023-02-11,REP-101,CUST-74577,8620.11,Closed Lost
2022-12-20,REP-481,CUST-85348,23195.51,Closed Lost
2022-06-12,REP-240,CUST-61264,73186.18,Qualification
2023-02-01,REP-882,CUST-56244,9590.45,Negotiation
2022-10-27,REP-981,CUST-34181,76286.33,Negotiation
2023-04-06,REP-108,CUST-79090,97592.33,Closed Lost
2023-01-13,REP-267,CUST-57676,3584.68,Closed Won
2022-10-01,REP-560,CUST-24361,33316.65,Prospecting
2022-09-16,REP-764,CUST-96903,28001.96,Closed Lost
2022-08-02,REP-283,CUST-23221,78514.25,Closed Won
2023-01-27,REP-983,CUST-21788,7006.71,Closed Won
2022-01-26,REP-562,CUST-70788,11459.18,Closed Lost
2023-02-24,REP-181,CUST-47816,78387.09,Proposal
2022-11-24,REP-234,CUST-17577,34930.72,Proposal
2022-08-06,REP-568,CUST-18601,30381.77,Qualification
2023-04-11,REP-663,CUST-34776,1209.83,Prospecting
2022-04-27,REP-996,CUST-21410,94466.11,Proposal
2022-07-16,REP-281,CUST-56173,17195.97,Closed Won
2022-03-04,REP-110,CUST-80681,24032.76,Negotiation
2023-01-11,REP-616,CUST-45793,24402.07,Proposal
2023-04-16,REP-430,CUST-80933,86663.96,Closed Lost
2022-12-13,REP-658,CUST-87564,5537.49,Closed Lost
2022-09-19,REP-384,CUST-86568,8030.28,Closed Lost
2022-02-01,REP-805,CUST-72925,35448.36,Qualification
2022-07-18,REP-854,CUST-91398,32292.08,Qualification
2022-10-14,REP-179,CUST-44349,84224.0,Prospecting
2022-05-31,REP-405,CUST-94419,72954.87,Proposal
2022-09-27,REP-780,CUST-93867,60839.87,Qualification
2022-06-14,REP-146,CUST-19796,22019.6,Qualification
2022-03-13,REP-644,CUST-21529,82765.28,Proposal
2023-01-07,REP-758,CUST-23904,24369.27,Closed Won
2022-12-11,REP-510,CUST-67964,62089.46,Closed Won
2022-03-26,REP-472,CUST-81803,59834.19,Prospecting
2022-12-09,REP-858,CUST-59628,38076.8,Closed Lost
2022-09-07,REP-306,CUST-77803,84957.49,Negotiation
2022-05-08,REP-526,CUST-85997,93455.28,Proposal
2023-03-31,REP-266,CUST-30029,28565.58,Closed Won
2022-09-07,REP-170,CUST-34593,26770.58,Closed Won
2022-05-05,REP-179,CUST-43444,51738.65,Proposal
2023-01-12,REP-226,CUST-47191,40883.33,Closed Lost
2022-11-09,REP-466,CUST-32199,70115.73,Prospecting
2022-07-22,REP-242,CUST-60398,86398.72,Prospecting
2022-05-22,REP-681,CUST-25777,27637.04,Prospecting
2022-09-14,REP-510,CUST-76305,14405.1,Negotiation
2022-01-17,REP-286,CUST-83481,29427.78,Negotiation
2022-03-17,REP-828,CUST-15567,94571.72,Negotiation
2022-02-17,REP-370,CUST-71074,57055.15,Closed Lost
2023-02-02,REP-112,CUST-38035,76601.31,Qualification
2023-01-07,REP-172,CUST-49836,31379.33,Proposal
2023-04-08,REP-865,CUST-38601,45900.01,Closed Won
2022-06-22,REP-801,CUST-77653,45036.71,Closed Won
2022-09-15,REP-435,CUST-37143,6088.59,Negotiation
2022-05-16,REP-195,CUST-51586,4457.06,Qualification
2022-01-17,REP-931,CUST-76034,51012.73,Proposal
2022-03-08,REP-770,CUST-33297,28484.58,Negotiation
2022-05-18,REP-505,CUST-48898,25279.71,Negotiation
2022-06-19,REP-914,CUST-75060,67693.46,Closed Won
2022-05-09,REP-282,CUST-63937,7425.07,Negotiation
2023-01-27,REP-515,CUST-66484,91563.64,Closed Lost
2022-06-30,REP-666,CUST-88690,45631.87,Closed Won
2022-05-05,REP-593,CUST-52442,32769.59,Proposal
2022-11-16,REP-423,CUST-83178,86436.92,Closed Won
2022-01-21,REP-142,CUST-59346,33621.18,Qualification
2022-12-13,REP-431,CUST-57952,49352.72,Qualification
2023-03-02,REP-961,CUST-79748,46374.82,Prospecting
2023-01-29,REP-645,CUST-24521,54579.78,Negotiation
2023-01-10,REP-949,CUST-22559,5613.93,Negotiation
2023-04-18,REP-768,CUST-95535,4472.2,Closed Won
2022-05-17,REP-537,CUST-31383,4398.85,Closed Won
2022-09-06,REP-178,CUST-92024,11022.46,Prospecting
2023-04-08,REP-826,CUST-22386,97144.0,Prospecting
2022-04-02,REP-116,CUST-82760,57662.54,Negotiation
2023-04-28,REP-562,CUST-34482,3565.98,Prospecting
2023-03-31,REP-978,CUST-24773,63247.92,Closed Won
2022-11-05,REP-182,CUST-32529,93594.14,Closed Won
2022-04-01,REP-606,CUST-43624,90477.89,Negotiation
2022-07-29,REP-930,CUST-92906,23149.38,Qualification
2023-04-25,REP-622,CUST-37661,54354.13,Prospecting
2022-01-30,REP-199,CUST-64363,19116.39,Closed Lost
2022-05-12,REP-910,CUST-37418,85633.51,Qualification
2022-10-08,REP-159,CUST-35151,57805.13,Proposal
2022-03-11,REP-830,CUST-66640,87157.68,Prospecting
2022-01-20,REP-329,CUST-74851,47706.51,Qualification
2022-01-13,REP-400,CUST-26766,58659.22,Closed Won
2022-07-15,REP-352,CUST-61796,54714.5,Closed Won
2022-05-03,REP-871,CUST-21413,19053.88,Closed Won
2022-03-01,REP-289,CUST-36543,6989.6,Prospecting
2022-05-21,REP-953,CUST-23942,24575.17,Proposal
2022-09-11,REP-861,CUST-73179,21191.28,Closed Lost
2022-02-28,REP-199,CUST-78447,87562.87,Qualification
2022-03-20,REP-859,CUST-66758,96087.56,Negotiation
2022-02-16,REP-124,CUST-12205,71756.08,Closed Lost
2022-05-18,REP-536,CUST-54926,11300.11,Negotiation
2022-11-16,REP-266,CUST-88170,13099.2,Closed Won
2022-01-16,REP-244,CUST-72516,89641.4,Closed Won
2022-03-02,REP-383,CUST-82910,80905.3,Prospecting
2022-07-05,REP-206,CUST-47481,98098.55,Negotiation
2022-05-18,REP-923,CUST-57319,78152.25,Closed Won
2022-03-05,REP-326,CUST-68611,86646.57,Negotiation
2023-01-14,REP-943,CUST-66957,35151.44,Closed Won
2023-04-07,REP-356,CUST-21853,72679.11,Negotiation
2022-05-02,REP-289,CUST-50661,34683.32,Qualification
2022-09-23,REP-723,CUST-82110,75219.55,Qualification
2022-04-30,REP-424,CUST-39324,19912.67,Closed Lost
2023-01-14,REP-669,CUST-58337,2781.21,Negotiation
2022-11-01,REP-452,CUST-40436,13427.03,Closed Lost
2022-11-16,REP-233,CUST-51739,44505.93,Closed Won
2022-09-07,REP-380,CUST-44578,89056.15,Negotiation
2022-07-03,REP-868,CUST-16183,97266.73,Negotiation
2022-09-03,REP-550,CUST-69216,36653.21,Prospecting
2023-02-26,REP-294,CUST-11811,70131.1,Closed Lost
2023-03-19,REP-507,CUST-24174,89122.33,Prospecting
2022-12-08,REP-740,CUST-62906,1323.85,Prospecting
2023-01-27,REP-616,CUST-49073,16226.71,Proposal
2022-12-26,REP-886,CUST-15774,18033.22,Proposal
2023-02-16,REP-460,CUST-92135,27867.19,Negotiation
2022-03-17,REP-161,CUST-82055,67159.14,Closed Lost
2022-12-31,REP-746,CUST-19084,77933.07,Proposal
2022-12-09,REP-881,CUST-84741,19863.71,Prospecting
2022-03-15,REP-470,CUST-90739,70635.74,Negotiation
2022-02-17,REP-190,CUST-92217,6201.07,Proposal
2022-04-25,REP-350,CUST-47890,5691.66,Prospecting
2022-03-02,REP-774,CUST-45493,94086.57,Closed Lost
2023-04-12,REP-305,CUST-79040,63149.05,Qualification
2023-02-11,REP-669,CUST-14771,17718.78,Negotiation
2023-04-06,REP-144,CUST-55376,72576.46,Closed Lost
2022-02-08,REP-377,CUST-37149,94988.33,Negotiation
2022-06-08,REP-952,CUST-56921,13971.04,Closed Won
2022-02-28,REP-100,CUST-93145,12052.9,Prospecting
2022-01-01,REP-885,CUST-78893,97450.98,Closed Won
2022-11-20,REP-688,CUST-17196,12950.55,Proposal
2022-07-26,REP-774,CUST-92706,84443.72,Qualification
2022-06-24,REP-253,CUST-36443,76228.24,Closed Lost
2022-10-19,REP-496,CUST-86421,81945.04,Qualification
2022-01-28,REP-277,CUST-35542,24793.03,Closed Lost
2023-04-21,REP-985,CUST-99437,23921.54,Qualification
2022-09-16,REP-592,CUST-52986,55904.13,Proposal
2022-06-27,REP-152,CUST-92882,41866.74,Closed Lost
2022-11-21,REP-971,CUST-39569,3954.51,Proposal
2022-09-16,REP-458,CUST-62865,89880.18,Negotiation
2022-03-05,REP-626,CUST-56375,87241.81,Qualification
2022-01-09,REP-731,CUST-93704,41068.02,Negotiation
2022-02-24,REP-192,CUST-21587,60045.61,Qualification
2022-08-16,REP-422,CUST-71781,8688.1,Closed Lost
2022-08-22,REP-889,CUST-97359,40957.23,Proposal
2022-05-24,REP-752,CUST-96234,43502.24,Closed Won
2022-11-07,REP-415,CUST-47634,10342.82,Qualification
2022-12-16,REP-615,CUST-73614,32983.57,Negotiation
2022-07-01,REP-287,CUST-89032,33903.21,Qualification
2022-10-27,REP-467,CUST-66263,27748.36,Closed Won
2022-07-09,REP-796,CUST-83692,97785.51,Prospecting
2023-04-14,REP-620,CUST-88774,93773.39,Negotiation
2022-07-18,REP-800,CUST-28238,17278.23,Prospecting
2022-06-24,REP-347,CUST-79498,39096.29,Proposal
2022-08-22,REP-465,CUST-49613,71934.9,Negotiation
2022-06-26,REP-485,CUST-42561,41560.11,Closed Won
2022-11-15,REP-129,CUST-53841,89230.11,Prospecting
2022-11-01,REP-638,CUST-81666,89591.11,Proposal
2023-04-17,REP-615,CUST-23414,2596.15,Prospecting
2022-02-18,REP-421,CUST-48858,36037.73,Closed Won
2023-03-31,REP-154,CUST-75491,5235.01,Negotiation
2023-03-18,REP-533,CUST-28087,55580.19,Negotiation
2023-03-16,REP-746,CUST-40696,40212.03,Closed Lost
2022-12-08,REP-997,CUST-98654,34172.57,Closed Won
2023-01-05,REP-948,CUST-31582,69295.84,Negotiation
2022-04-14,REP-183,CUST-50767,62577.83,Closed Lost
2022-02-06,REP-691,CUST-97269,36644.73,Qualification
2022-04-04,REP-136,CUST-23777,18189.62,Negotiation
2022-04-18,REP-276,CUST-56368,69589.46,Closed Lost
2023-03-27,REP-959,CUST-70696,71374.2,Closed Won
2022-09-16,REP-109,CUST-25503,75108.24,Closed Won
2022-12-28,REP-525,CUST-53768,7758.53,Prospecting
2022-08-07,REP-757,CUST-19857,69722.41,Negotiation
2022-07-28,REP-944,CUST-39432,62029.45,Qualification
2022-02-22,REP-770,CUST-41133,51583.96,Proposal
2022-01-15,REP-354,CUST-92892,6261.05,Negotiation
2022-05-30,REP-868,CUST-65067,85810.31,Proposal
2022-08-28,REP-871,CUST-96919,77169.91,Closed Lost
2022-12-17,REP-363,CUST-90082,97154.11,Closed Lost
2023-01-18,REP-481,CUST-52823,80065.65,Closed Lost
2022-08-23,REP-691,CUST-43756,53828.07,Closed Lost
2022-08-14,REP-643,CUST-87986,86480.72,Closed Lost
2023-04-18,REP-986,CUST-54635,21473.8,Qualification
2022-04-15,REP-786,CUST-74481,19292.68,Proposal
2023-03-03,REP-329,CUST-15852,78712.23,Prospecting
2022-09-25,REP-100,CUST-90182,5697.17,Closed Lost
2022-06-23,REP-604,CUST-36207,34313.77,Closed Lost
2022-12-21,REP-988,CUST-74404,26483.08,Proposal
2022-05-18,REP-898,CUST-46768,71989.22,Prospecting
2023-02-03,REP-528,CUST-73782,42259.28,Closed Won
2022-01-25,REP-201,CUST-62172,51102.28,Closed Won
2022-09-16,REP-828,CUST-27705,68075.1,Closed Lost
2022-01-02,REP-916,CUST-12837,76103.96,Proposal
2023-01-02,REP-707,CUST-22342,91571.17,Prospecting
2022-06-04,REP-276,CUST-51458,43299.69,Proposal
2022-05-18,REP-553,CUST-84115,54034.9,Closed Won
2022-07-23,REP-214,CUST-36757,76138.58,Prospecting
2022-05-21,REP-185,CUST-51971,80129.06,Proposal
2023-03-30,REP-176,CUST-91236,89554.65,Qualification
2022-02-02,REP-119,CUST-41494,94904.64,Prospecting
2023-04-26,REP-118,CUST-18018,41882.73,Closed Lost
2022-01-03,REP-439,CUST-75946,16331.46,Negotiation
2022-06-17,REP-883,CUST-63910,83178.79,Negotiation
2022-03-20,REP-280,CUST-84494,57699.73,Closed Won
2023-02-21,REP-535,CUST-83056,99952.27,Prospecting
2022-08-15,REP-926,CUST-79035,44402.93,Qualification
2023-02-23,REP-789,CUST-84190,23917.23,Qualification
2022-12-03,REP-702,CUST-28058,70971.51,Proposal
2023-01-30,REP-617,CUST-91381,81629.23,Prospecting
2022-11-27,REP-423,CUST-90583,57810.3,Closed Lost
2022-11-11,REP-719,CUST-58084,17630.49,Prospecting
2022-03-14,REP-646,CUST-30975,93085.44,Prospecting
2023-03-27,REP-624,CUST-93482,4558.55,Proposal
2022-09-13,REP-445,CUST-73091,64210.61,Negotiation
2022-01-10,REP-933,CUST-59503,61671.19,Closed Won
2022-06-23,REP-128,CUST-74930,83605.28,Qualification
2022-12-23,REP-595,CUST-97737,64539.15,Closed Lost
2023-01-18,REP-274,CUST-83356,30063.11,Qualification
2022-02-17,REP-227,CUST-70026,70515.72,Closed Lost
2022-12-19,REP-802,CUST-27323,24981.12,Closed Won
2022-03-10,REP-359,CUST-10781,73284.94,Proposal
2022-09-14,REP-495,CUST-10422,17034.21,Qualification
2022-08-25,REP-177,CUST-28208,48841.9,Closed Won
2022-12-16,REP-794,CUST-60286,22427.7,Closed Lost
2022-11-02,REP-686,CUST-69982,47060.41,Closed Lost
2022-07-30,REP-281,CUST-10514,44250.11,Closed Lost
2022-04-18,REP-749,CUST-81079,60098.6,Prospecting
2022-09-12,REP-205,CUST-80829,46298.21,Closed Won
2022-07-21,REP-520,CUST-44998,34514.04,Negotiation
2022-02-20,REP-979,CUST-83869,32101.76,Closed Won
2022-06-10,REP-273,CUST-36549,26075.89,Closed Lost
2023-04-14,REP-271,CUST-81879,79747.61,Negotiation
2022-11-22,REP-732,CUST-31191,40193.03,Closed Lost
2022-07-27,REP-976,CUST-82751,45551.57,Negotiation
2023-03-11,REP-744,CUST-74110,81949.87,Closed Lost
2022-03-19,REP-191,CUST-95339,40599.76,Closed Won
2023-02-14,REP-247,CUST-91834,78959.29,Qualification
2022-01-06,REP-967,CUST-23317,66436.5,Closed Lost
2023-04-29,REP-636,CUST-93482,11693.91,Closed Won
2022-04-23,REP-336,CUST-94555,13532.65,Negotiation
2022-11-04,REP-921,CUST-51914,76467.37,Closed Won
2022-08-03,REP-213,CUST-19908,15723.33,Negotiation
2022-12-02,REP-524,CUST-24850,14956.82,Negotiation
2022-04-07,REP-911,CUST-81344,40441.43,Prospecting
2022-04-09,REP-411,CUST-83636,33932.5,Prospecting
2022-07-15,REP-676,CUST-30993,62028.68,Negotiation
2022-03-29,REP-592,CUST-71393,99322.79,Closed Lost
2022-10-08,REP-644,CUST-34047,84821.3,Negotiation
2022-09-09,REP-534,CUST-64727,3600.68,Qualification
2022-12-15,REP-668,CUST-97849,23062.33,Prospecting
2023-01-18,REP-413,CUST-37643,49180.03,Closed Won
2022-09-12,REP-429,CUST-76874,14020.29,Qualification
2022-05-28,REP-480,CUST-17293,26800.55,Closed Lost
2022-10-23,REP-675,CUST-17559,76247.71,Proposal
2022-03-20,REP-610,CUST-49457,83225.16,Proposal
2023-01-28,REP-657,CUST-96156,48525.96,Negotiation
2022-06-13,REP-658,CUST-80320,63451.81,Prospecting
2022-11-10,REP-617,CUST-87076,74190.44,Proposal
2023-02-11,REP-824,CUST-63658,53783.91,Prospecting
2023-01-13,REP-991,CUST-79652,64256.5,Prospecting
2022-08-20,REP-258,CUST-43872,9297.6,Closed Lost
2022-02-19,REP-170,CUST-85907,44426.21,Negotiation
2022-10-27,REP-487,CUST-67114,35089.52,Proposal
2022-02-25,REP-105,CUST-17396,34366.34,Prospecting
2022-07-03,REP-388,CUST-88408,85288.8,Qualification
2022-09-15,REP-788,CUST-59057,5449.29,Prospecting
2022-02-09,REP-791,CUST-15213,21969.21,Prospecting
2022-06-19,REP-469,CUST-12374,40727.87,Closed Won
2023-01-09,REP-255,CUST-63194,49121.42,Negotiation
2023-02-15,REP-487,CUST-89364,56346.22,Closed Lost
2022-02-03,REP-590,CUST-60945,72291.22,Prospecting
2023-02-25,REP-604,CUST-20424,1090.91,Proposal
2022-04-03,REP-104,CUST-35695,32826.68,Closed Lost
2022-03-03,REP-740,CUST-33230,75385.55,Proposal
2022-10-01,REP-322,CUST-68526,74710.76,Proposal
2022-01-02,REP-248,CUST-48204,37653.71,Negotiation
2022-02-04,REP-842,CUST-84170,39253.79,Closed Won
2022-07-10,REP-986,CUST-10710,66372.97,Proposal
2022-12-08,REP-364,CUST-39169,13451.68,Proposal
2022-07-24,REP-709,CUST-64694,70379.59,Closed Lost
2022-07-10,REP-352,CUST-52560,28092.81,Closed Lost
2022-06-14,REP-120,CUST-53831,19676.1,Closed Lost
2022-11-01,REP-879,CUST-59669,57844.99,Closed Won
2022-05-04,REP-201,CUST-17835,37361.59,Closed Won
2023-03-05,REP-748,CUST-12392,64552.02,Prospecting
2022-01-22,REP-428,CUST-82763,69367.62,Proposal
2022-02-12,REP-280,CUST-12794,37812.03,Prospecting
2022-08-18,REP-166,CUST-89072,74658.7,Negotiation
2022-08-13,REP-983,CUST-23228,15439.72,Closed Lost
2022-08-14,REP-902,CUST-12337,67144.54,Closed Lost
2022-05-15,REP-966,CUST-29954,22208.2,Closed Lost
2022-04-18,REP-557,CUST-71835,99622.53,Prospecting
2023-02-09,REP-747,CUST-49876,2722.05,Negotiation
2023-02-07,REP-136,CUST-80663,41643.71,Proposal
2022-05-31,REP-685,CUST-59374,86347.46,Negotiation
2022-03-14,REP-353,CUST-95140,78983.9,Qualification
2023-04-03,REP-932,CUST-37394,92672.57,Closed Won
2022-02-23,REP-515,CUST-26219,32238.61,Negotiation
2022-06-14,REP-723,CUST-34415,44683.19,Prospecting
2022-11-02,REP-222,CUST-91146,80916.38,Closed Won
2023-04-15,REP-846,CUST-65659,46704.9,Closed Won
2022-03-31,REP-112,CUST-93424,34151.72,Closed Won
2022-01-14,REP-171,CUST-65725,80755.43,Closed Lost
2023-03-12,REP-874,CUST-98973,81395.07,Closed Lost
2022-11-08,REP-356,CUST-68050,26214.17,Negotiation
2022-03-10,REP-490,CUST-43466,72805.52,Proposal
2022-10-29,REP-365,CUST-32885,54170.15,Negotiation
2023-01-06,REP-194,CUST-18536,7745.41,Negotiation
2022-02-22,REP-662,CUST-13688,47327.32,Negotiation
2023-03-17,REP-632,CUST-97303,99804.17,Qualification
2022-10-01,REP-309,CUST-68020,62569.52,Negotiation
2023-04-01,REP-748,CUST-15590,97124.79,Qualification
2022-01-24,REP-841,CUST-39536,73030.11,Negotiation
2022-07-15,REP-226,CUST-53805,5401.24,Negotiation
2023-04-11,REP-736,CUST-25701,50379.69,Proposal
2022-08-23,REP-665,CUST-45327,72284.83,Qualification
2023-04-24,REP-411,CUST-87595,12548.19,Negotiation
2022-08-07,REP-274,CUST-28775,47766.45,Closed Won
2022-11-03,REP-250,CUST-88691,9083.82,Closed Lost
2022-04-26,REP-566,CUST-64343,13309.45,Closed Won
2022-06-30,REP-986,CUST-94876,69901.94,Prospecting
2023-04-08,REP-574,CUST-15994,14725.92,Closed Won
2023-03-12,REP-252,CUST-63439,38041.72,Proposal
2023-03-10,REP-772,CUST-71353,83983.24,Closed Lost
2022-10-30,REP-868,CUST-42780,20634.29,Closed Won
2023-01-03,REP-839,CUST-32471,17757.73,Closed Won
2023-03-08,REP-207,CUST-62159,98178.65,Proposal
2022-04-26,REP-148,CUST-29137,64559.78,Negotiation
2022-10-02,REP-234,CUST-47158,64215.15,Negotiation
2023-02-14,REP-589,CUST-11764,73906.1,Prospecting
2023-04-05,REP-927,CUST-93968,66288.39,Proposal
2022-05-10,REP-830,CUST-14911,31949.96,Proposal
2022-05-06,REP-838,CUST-53759,26543.3,Proposal
2023-02-01,REP-696,CUST-19580,83265.08,Prospecting
2022-01-08,REP-281,CUST-35001,96334.28,Qualification
2022-10-16,REP-572,CUST-90543,56340.67,Negotiation
2022-05-16,REP-586,CUST-86453,64348.47,Closed Won
2023-03-26,REP-397,CUST-92896,48549.55,Proposal
2022-04-05,REP-659,CUST-72588,33692.69,Closed Lost
2022-08-30,REP-780,CUST-77353,32102.84,Proposal
2023-01-09,REP-787,CUST-76742,43579.3,Prospecting
2022-12-26,REP-980,CUST-62799,47204.26,Closed Lost
2022-04-05,REP-836,CUST-28828,28959.07,Negotiation
2023-02-05,REP-267,CUST-85432,45842.31,Closed Won
2022-01-14,REP-200,CUST-41768,78051.9,Qualification
2022-10-22,REP-715,CUST-24128,42153.43,Prospecting
2023-02-21,REP-339,CUST-53670,1908.63,Negotiation
2022-02-13,REP-985,CUST-51190,90154.38,Proposal
2023-01-10,REP-733,CUST-63755,18332.72,Prospecting
2023-02-20,REP-746,CUST-36925,3740.97,Qualification
2023-02-10,REP-677,CUST-56624,23334.73,Negotiation
2022-05-08,REP-731,CUST-60491,28889.94,Qualification
2022-09-02,REP-182,CUST-12764,53216.82,Proposal
2022-08-10,REP-492,CUST-93243,38975.52,Closed Won
2022-07-30,REP-752,CUST-41965,43155.4,Proposal
2022-08-09,REP-122,CUST-24978,19848.69,Prospecting
2022-06-18,REP-351,CUST-67964,26519.56,Closed Lost
2023-03-03,REP-756,CUST-31517,84989.52,Closed Won
2022-11-13,REP-896,CUST-11401,54814.32,Negotiation
2022-06-23,REP-343,CUST-12605,37035.96,Proposal
2022-01-23,REP-425,CUST-53882,15102.91,Proposal
2023-04-15,REP-732,CUST-20190,47649.94,Closed Won
2022-03-04,REP-909,CUST-71941,26004.87,Closed Lost
2023-04-03,REP-145,CUST-40456,91985.88,Proposal
2023-02-07,REP-388,CUST-98394,76178.31,Proposal
2023-01-05,REP-148,CUST-27945,22126.38,Prospecting
2022-03-15,REP-860,CUST-81552,43102.79,Prospecting
2022-11-12,REP-867,CUST-73384,37182.07,Closed Won
2022-02-15,REP-493,CUST-79600,46128.39,Negotiation
2023-02-18,REP-530,CUST-88568,72781.1,Closed Won
2022-06-11,REP-797,CUST-58234,23729.03,Negotiation
2022-02-19,REP-488,CUST-98224,6321.47,Negotiation
2022-03-12,REP-334,CUST-62339,48855.71,Closed Lost
2022-08-17,REP-263,CUST-50473,49790.88,Qualification
2023-01-03,REP-216,CUST-25097,26181.14,Qualification
2022-05-18,REP-334,CUST-85623,95525.37,Proposal
2022-03-31,REP-226,CUST-74987,58679.39,Closed Won
2022-08-27,REP-685,CUST-62263,78941.49,Negotiation
2022-05-21,REP-186,CUST-92640,30511.52,Proposal
2022-04-19,REP-256,CUST-11078,8784.25,Negotiation
2022-03-05,REP-811,CUST-56437,90829.96,Proposal
2023-02-15,REP-688,CUST-95989,62582.34,Proposal
2022-09-05,REP-530,CUST-16123,33371.66,Proposal
2022-01-09,REP-760,CUST-80151,63136.94,Proposal
2022-03-18,REP-656,CUST-52417,48898.49,Negotiation
2023-03-06,REP-182,CUST-48253,24557.61,Proposal
2022-03-02,REP-165,CUST-51324,25378.51,Closed Lost
2022-08-17,REP-534,CUST-88037,24816.78,Negotiation
2022-03-27,REP-861,CUST-20016,65563.3,Proposal
2022-10-29,REP-565,CUST-50432,37170.02,Prospecting
2022-04-09,REP-514,CUST-98268,29401.92,Prospecting
2022-11-10,REP-355,CUST-95534,93335.34,Negotiation
2023-02-06,REP-118,CUST-45074,69823.57,Closed Won
2022-04-21,REP-931,CUST-24770,44000.37,Closed Lost
2023-02-01,REP-466,CUST-84531,8142.74,Prospecting
2022-09-28,REP-865,CUST-30929,67989.45,Closed Won
2023-04-13,REP-490,CUST-69361,60222.55,Closed Lost
2023-03-04,REP-391,CUST-62170,27553.73,Prospecting
2022-02-01,REP-575,CUST-33422,11856.56,Negotiation
2023-02-23,REP-404,CUST-93642,77752.63,Closed Won
2022-03-21,REP-978,CUST-13794,40166.16,Proposal
2022-06-20,REP-753,CUST-85349,87559.15,Negotiation
2022-09-14,REP-923,CUST-24465,70609.96,Qualification
2023-04-17,REP-315,CUST-17655,22543.97,Closed Lost
2022-03-12,REP-119,CUST-38698,38016.12,Proposal
2022-09-27,REP-661,CUST-97103,59512.27,Closed Won
2022-07-17,REP-981,CUST-92534,94063.97,Prospecting
2022-02-08,REP-405,CUST-50292,53529.21,Prospecting
2022-07-03,REP-513,CUST-23606,67010.44,Prospecting
2022-12-15,REP-825,CUST-92547,92429.79,Proposal
2022-07-16,REP-584,CUST-69607,93448.68,Closed Won
2022-03-17,REP-688,CUST-92153,59211.68,Closed Won
2022-05-27,REP-782,CUST-54755,68105.97,Closed Lost
2022-11-18,REP-772,CUST-69008,91657.18,Proposal
2022-10-30,REP-956,CUST-87557,5338.88,Negotiation
2022-03-02,REP-158,CUST-63513,56847.06,Qualification
2022-02-08,REP-902,CUST-96875,70314.5,Prospecting
2022-12-19,REP-440,CUST-61871,76441.56,Qualification
2023-04-02,REP-277,CUST-46570,16877.52,Closed Lost
2022-06-25,REP-254,CUST-24886,95468.67,Prospecting
2022-02-09,REP-139,CUST-42095,55442.77,Proposal
2022-12-20,REP-804,CUST-27225,94157.9,Closed Lost
2023-02-21,REP-654,CUST-36087,74081.86,Proposal
2022-08-19,REP-181,CUST-18508,57645.3,Closed Won
2023-04-01,REP-912,CUST-32437,83939.74,Prospecting
2022-01-19,REP-501,CUST-12678,2786.36,Negotiation
2022-12-23,REP-498,CUST-24697,34945.36,Qualification
2022-12-23,REP-294,CUST-44833,43660.94,Closed Won
2022-10-02,REP-310,CUST-89935,13925.94,Proposal
